,DateTime,local_datetime,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Kcs
142,2022-01-03 22:30:00,2022-01-03 15:30:00,3.6,1.27,0.011,0.62,34,789,189,-4.4,121,134,147,0.306,55.71,78.65,0.86,0.7,824,0.4,157,1.1,0.778
143,2022-01-03 22:40:00,2022-01-03 15:40:00,3.0,1.26,0.011,0.62,32,754,161,-8.3,101,159,129,0.306,43.36,80.07,0.86,0.7,824,0.4,161,1.1,0.801
144,2022-01-04 15:20:00,2022-01-04 08:20:00,0.9,1.28,0.01,0.62,28,717,135,-12.7,82,17,84,0.337,35.41,81.41,0.88,0.66,819,0.4,249,4.4,0.622
145,2022-01-04 15:30:00,2022-01-04 08:30:00,1.4,1.28,0.01,0.62,31,758,163,-12.7,95,242,137,0.337,34.16,79.95,0.88,0.66,819,0.4,250,4.6,0.84
146,2022-01-04 15:40:00,2022-01-04 08:40:00,2.0,1.3,0.01,0.62,33,793,191,-10.6,108,260,160,0.337,38.72,78.53,0.88,0.66,819,0.4,251,4.7,0.838
147,2022-01-04 15:50:00,2022-01-04 08:50:00,2.5,1.3,0.01,0.62,35,822,218,-10.6,114,312,183,0.337,37.37,77.15,0.88,0.66,819,0.4,252,4.9,0.839
148,2022-01-04 16:00:00,2022-01-04 09:00:00,3.1,1.3,0.01,0.62,37,847,245,-10.6,37,847,245,0.337,35.86,75.81,0.88,0.66,820,0.4,253,5.0,1.0
149,2022-01-04 16:10:00,2022-01-04 09:10:00,3.4,1.3,0.01,0.62,39,869,271,-10.6,133,345,225,0.338,35.1,74.52,0.88,0.66,820,0.4,255,5.3,0.83
150,2022-01-04 16:20:00,2022-01-04 09:20:00,3.8,1.3,0.01,0.62,40,888,296,-10.6,157,246,227,0.338,34.13,73.27,0.88,0.66,820,0.4,258,5.5,0.767
151,2022-01-04 16:30:00,2022-01-04 09:30:00,4.2,1.3,0.01,0.62,42,905,320,-10.6,175,225,244,0.339,33.19,72.08,0.88,0.66,820,0.4,261,5.7,0.762
152,2022-01-04 16:40:00,2022-01-04 09:40:00,4.6,1.32,0.011,0.62,44,917,344,-8.7,199,99,231,0.339,37.33,70.95,0.88,0.66,820,0.4,264,6.0,0.672
153,2022-01-04 16:50:00,2022-01-04 09:50:00,4.9,1.32,0.011,0.62,46,930,366,-8.7,195,224,272,0.34,36.56,69.87,0.88,0.66,820,0.4,266,6.2,0.743
154,2022-01-04 17:00:00,2022-01-04 10:00:00,5.3,1.32,0.011,0.62,47,931,382,-8.7,208,210,283,0.34,35.56,68.85,0.88,0.66,820,0.5,269,6.5,0.741
155,2022-01-04 17:10:00,2022-01-04 10:10:00,5.5,1.32,0.011,0.62,48,941,402,-8.7,193,352,326,0.34,35.07,67.9,0.88,0.66,820,0.5,270,6.6,0.811
156,2022-01-04 17:20:00,2022-01-04 10:20:00,5.7,1.32,0.011,0.62,49,950,419,-8.7,196,388,347,0.341,34.58,67.01,0.88,0.66,820,0.5,272,6.7,0.828
157,2022-01-04 17:30:00,2022-01-04 10:30:00,5.9,1.32,0.011,0.62,49,957,436,-8.7,163,526,376,0.341,34.11,66.2,0.88,0.66,820,0.5,273,6.9,0.862
158,2022-01-04 17:40:00,2022-01-04 10:40:00,6.1,1.34,0.011,0.62,50,964,450,-7.4,173,512,386,0.342,37.3,65.46,0.88,0.66,819,0.5,274,7.0,0.858
159,2022-01-04 17:50:00,2022-01-04 10:50:00,6.3,1.34,0.011,0.62,51,970,464,-7.4,184,505,400,0.342,36.79,64.79,0.88,0.66,819,0.5,275,7.1,0.862
160,2022-01-04 18:00:00,2022-01-04 11:00:00,6.5,1.34,0.011,0.62,51,974,476,-7.4,51,974,476,0.342,36.29,64.2,0.88,0.66,819,0.5,276,7.2,1.0
161,2022-01-04 18:10:00,2022-01-04 11:10:00,6.5,1.34,0.011,0.62,52,979,486,-7.4,52,979,486,0.343,36.29,63.69,0.89,0.66,819,0.5,277,7.3,1.0
162,2022-01-04 18:20:00,2022-01-04 11:20:00,6.6,1.34,0.011,0.62,53,982,494,-7.4,53,982,494,0.343,36.04,63.26,0.89,0.66,819,0.5,277,7.3,1.0
163,2022-01-04 18:30:00,2022-01-04 11:30:00,6.7,1.34,0.011,0.62,53,985,501,-7.4,53,985,501,0.343,35.8,62.91,0.89,0.66,819,0.5,277,7.4,1.0
164,2022-01-04 18:40:00,2022-01-04 11:40:00,6.7,1.37,0.013,0.62,56,983,507,-7.2,56,983,507,0.343,36.45,62.65,0.89,0.66,819,0.5,278,7.4,1.0
165,2022-01-04 18:50:00,2022-01-04 11:50:00,6.8,1.37,0.013,0.62,56,985,511,-7.2,56,985,511,0.343,36.2,62.48,0.89,0.66,819,0.5,278,7.5,1.0
166,2022-01-04 19:00:00,2022-01-04 12:00:00,6.9,1.37,0.013,0.62,56,985,513,-7.2,56,985,513,0.343,35.95,62.39,0.89,0.66,819,0.5,278,7.5,1.0
167,2022-01-04 19:10:00,2022-01-04 12:10:00,6.9,1.37,0.013,0.62,56,985,513,-7.2,56,985,513,0.343,35.95,62.39,0.89,0.66,819,0.5,279,7.5,1.0
168,2022-01-04 19:20:00,2022-01-04 12:20:00,6.9,1.37,0.013,0.62,56,985,511,-7.2,56,985,511,0.343,35.95,62.47,0.89,0.66,819,0.5,279,7.5,1.0
169,2022-01-04 19:30:00,2022-01-04 12:30:00,6.8,1.37,0.013,0.62,56,983,507,-7.2,56,983,507,0.342,36.2,62.65,0.89,0.66,819,0.5,279,7.5,1.0
170,2022-01-04 19:40:00,2022-01-04 12:40:00,6.8,1.37,0.013,0.62,55,982,503,-7.2,55,982,503,0.342,36.06,62.9,0.89,0.66,819,0.5,279,7.5,1.0
171,2022-01-04 19:50:00,2022-01-04 12:50:00,6.8,1.37,0.013,0.62,55,979,496,-7.2,55,979,496,0.342,36.06,63.25,0.89,0.66,819,0.5,279,7.5,1.0
172,2022-01-04 20:00:00,2022-01-04 13:00:00,6.8,1.37,0.013,0.62,55,976,487,-7.2,55,976,487,0.341,36.06,63.68,0.89,0.66,819,0.5,280,7.5,1.0
173,2022-01-04 20:10:00,2022-01-04 13:10:00,6.7,1.37,0.013,0.62,54,972,477,-7.2,54,972,477,0.341,36.31,64.18,0.9,0.66,819,0.5,280,7.4,1.0
174,2022-01-04 20:20:00,2022-01-04 13:20:00,6.6,1.37,0.013,0.62,54,967,466,-7.2,54,967,466,0.341,36.56,64.77,0.9,0.66,819,0.5,280,7.3,1.0
175,2022-01-04 20:30:00,2022-01-04 13:30:00,6.5,1.37,0.013,0.62,53,961,452,-7.2,53,961,452,0.34,36.81,65.44,0.9,0.66,819,0.5,280,7.2,1.0
176,2022-01-04 20:40:00,2022-01-04 13:40:00,6.4,1.36,0.013,0.62,52,954,437,-7.2,52,954,437,0.34,37.25,66.18,0.9,0.66,819,0.5,281,7.1,1.0
177,2022-01-04 20:50:00,2022-01-04 13:50:00,6.2,1.36,0.013,0.62,51,947,421,-7.2,51,947,421,0.339,37.77,67.0,0.9,0.66,819,0.5,281,7.0,1.0
178,2022-01-04 21:00:00,2022-01-04 14:00:00,6.1,1.36,0.013,0.62,50,938,403,-7.2,50,938,403,0.339,38.03,67.88,0.9,0.66,819,0.5,281,6.9,1.0
179,2022-01-04 21:10:00,2022-01-04 14:10:00,5.8,1.36,0.013,0.62,49,928,384,-7.2,49,928,384,0.339,38.82,68.83,0.9,0.66,819,0.5,281,6.6,1.0
180,2022-01-04 21:20:00,2022-01-04 14:20:00,5.5,1.36,0.013,0.62,48,916,364,-7.2,48,916,364,0.338,39.64,69.85,0.9,0.66,819,0.5,281,6.4,1.0
181,2022-01-04 21:30:00,2022-01-04 14:30:00,5.2,1.36,0.013,0.62,47,904,342,-7.2,47,904,342,0.338,40.47,70.92,0.9,0.66,819,0.5,281,6.1,1.0
182,2022-01-04 21:40:00,2022-01-04 14:40:00,4.9,1.4,0.016,0.62,48,883,320,-6.7,48,883,320,0.338,42.87,72.06,0.91,0.66,819,0.5,281,5.9,1.0
183,2022-01-04 21:50:00,2022-01-04 14:50:00,4.6,1.4,0.016,0.62,46,866,295,-6.7,46,866,295,0.338,43.83,73.25,0.91,0.66,820,0.5,281,5.6,1.0
184,2022-01-04 22:00:00,2022-01-04 15:00:00,4.3,1.4,0.016,0.62,44,846,270,-6.7,44,846,270,0.338,44.76,74.49,0.91,0.66,820,0.5,280,5.3,1.0
185,2022-01-04 22:10:00,2022-01-04 15:10:00,3.8,1.4,0.016,0.62,42,824,244,-6.7,42,824,244,0.337,46.35,75.78,0.91,0.66,820,0.5,280,5.1,1.0
186,2022-01-04 22:20:00,2022-01-04 15:20:00,3.3,1.4,0.016,0.62,40,798,218,-6.7,40,798,218,0.337,48.01,77.12,0.91,0.66,820,0.5,280,4.8,1.0
187,2022-01-04 22:30:00,2022-01-04 15:30:00,2.8,1.4,0.016,0.62,37,767,190,-6.7,37,767,190,0.337,49.74,78.5,0.91,0.66,820,0.5,280,4.5,1.0
188,2022-01-04 22:40:00,2022-01-04 15:40:00,2.2,1.4,0.016,0.62,35,732,163,-7.2,35,732,163,0.337,49.87,79.92,0.91,0.66,820,0.5,279,4.2,1.0
189,2022-01-04 22:50:00,2022-01-04 15:50:00,1.7,1.4,0.016,0.62,32,690,135,-7.2,32,690,135,0.337,51.68,81.38,0.91,0.66,820,0.5,279,3.9,1.0
190,2022-01-04 23:00:00,2022-01-04 16:00:00,1.2,1.4,0.016,0.62,28,639,108,-7.2,28,639,108,0.337,53.63,82.87,0.91,0.66,821,0.5,279,3.6,1.0
191,2022-01-04 23:10:00,2022-01-04 16:10:00,0.9,1.4,0.016,0.62,25,577,81,-7.2,25,577,81,0.337,54.8,84.4,0.91,0.66,821,0.5,279,3.4,1.0
192,2022-01-04 23:20:00,2022-01-04 16:20:00,0.6,1.4,0.016,0.62,20,501,56,-7.2,20,501,56,0.337,56.0,85.94,0.91,0.66,821,0.5,279,3.3,1.0
193,2022-01-04 23:30:00,2022-01-04 16:30:00,0.3,1.4,0.016,0.62,15,407,33,-7.2,15,407,33,0.337,57.23,87.49,0.91,0.66,821,0.5,279,3.1,1.0
194,2022-01-05 15:00:00,2022-01-05 08:00:00,-1.1,1.45,0.011,0.62,22,583,79,-9.3,22,583,79,0.358,53.56,84.42,0.9,0.74,818,0.6,239,3.2,1.0
195,2022-01-05 15:20:00,2022-01-05 08:20:00,-0.2,1.45,0.011,0.62,29,692,132,-9.3,29,692,132,0.363,50.16,81.4,0.9,0.74,818,0.6,237,3.4,1.0
196,2022-01-05 15:30:00,2022-01-05 08:30:00,0.2,1.45,0.011,0.62,32,734,160,-9.3,100,39,107,0.365,48.72,79.93,0.9,0.74,818,0.6,236,3.5,0.669
197,2022-01-05 15:40:00,2022-01-05 08:40:00,0.7,1.44,0.013,0.62,36,764,188,-7.8,123,78,139,0.368,52.92,78.51,0.9,0.74,818,0.6,235,3.6,0.739
198,2022-01-05 15:50:00,2022-01-05 08:50:00,1.1,1.44,0.013,0.62,38,786,213,-7.8,134,43,144,0.37,51.42,77.12,0.9,0.74,818,0.7,234,3.7,0.676
199,2022-01-05 16:00:00,2022-01-05 09:00:00,1.6,1.44,0.013,0.62,40,812,239,-7.8,150,57,163,0.373,49.55,75.78,0.9,0.74,817,0.7,233,3.8,0.682
200,2022-01-05 16:10:00,2022-01-05 09:10:00,1.9,1.44,0.013,0.62,42,834,265,-7.8,157,46,169,0.375,48.5,74.48,0.9,0.74,817,0.7,235,4.0,0.638
201,2022-01-05 16:20:00,2022-01-05 09:20:00,2.3,1.44,0.013,0.62,44,854,290,-7.8,173,168,222,0.376,47.14,73.23,0.9,0.74,817,0.7,237,4.1,0.766
202,2022-01-05 16:30:00,2022-01-05 09:30:00,2.7,1.44,0.013,0.62,45,871,314,-7.8,155,347,262,0.378,45.82,72.04,0.91,0.74,817,0.7,238,4.2,0.834
203,2022-01-05 16:40:00,2022-01-05 09:40:00,3.0,1.42,0.014,0.62,48,884,337,-6.8,178,255,261,0.38,48.56,70.9,0.91,0.74,817,0.7,240,4.4,0.774
204,2022-01-05 16:50:00,2022-01-05 09:50:00,3.4,1.42,0.014,0.62,49,897,359,-6.8,203,241,286,0.382,47.15,69.82,0.91,0.74,816,0.7,242,4.5,0.797
205,2022-01-05 17:00:00,2022-01-05 10:00:00,3.8,1.42,0.014,0.62,51,908,379,-6.8,214,264,310,0.384,45.85,68.8,0.91,0.74,816,0.7,244,4.6,0.818
206,2022-01-05 17:10:00,2022-01-05 10:10:00,4.0,1.42,0.014,0.62,52,919,398,-6.8,232,192,305,0.385,45.21,67.84,0.91,0.74,816,0.7,246,4.7,0.766
207,2022-01-05 17:20:00,2022-01-05 10:20:00,4.3,1.42,0.014,0.62,53,928,416,-6.8,240,215,324,0.385,44.27,66.95,0.91,0.74,816,0.7,248,4.8,0.779
208,2022-01-05 17:30:00,2022-01-05 10:30:00,4.5,1.42,0.014,0.62,54,936,432,-6.8,258,158,322,0.386,43.65,66.13,0.91,0.74,816,0.7,250,4.9,0.745
209,2022-01-05 17:40:00,2022-01-05 10:40:00,4.8,1.33,0.014,0.62,55,942,447,-6.0,259,64,286,0.387,45.57,65.38,0.91,0.74,815,0.7,252,5.0,0.64
210,2022-01-05 17:50:00,2022-01-05 10:50:00,5.0,1.33,0.014,0.62,56,948,461,-6.0,207,411,382,0.387,44.94,64.71,0.91,0.74,815,0.7,255,5.1,0.829
211,2022-01-05 18:00:00,2022-01-05 11:00:00,5.3,1.33,0.014,0.62,56,953,472,-6.0,233,331,377,0.388,44.01,64.11,0.91,0.74,815,0.7,257,5.2,0.799
212,2022-01-05 18:10:00,2022-01-05 11:10:00,5.4,1.33,0.014,0.62,57,957,483,-6.0,217,433,409,0.387,43.71,63.6,0.91,0.74,815,0.7,259,5.2,0.847
213,2022-01-05 18:20:00,2022-01-05 11:20:00,5.4,1.33,0.014,0.62,57,961,491,-6.0,210,464,420,0.386,43.65,63.16,0.91,0.74,814,0.7,261,5.3,0.855
214,2022-01-05 18:30:00,2022-01-05 11:30:00,5.5,1.33,0.014,0.62,58,964,498,-6.0,170,603,446,0.386,43.35,62.81,0.91,0.74,814,0.7,263,5.3,0.896
215,2022-01-05 18:40:00,2022-01-05 11:40:00,5.6,1.3,0.014,0.62,58,966,503,-5.3,58,966,503,0.385,45.47,62.55,0.91,0.74,814,0.7,265,5.3,1.0
216,2022-01-05 18:50:00,2022-01-05 11:50:00,5.6,1.3,0.014,0.62,58,961,504,-5.3,198,520,440,0.384,45.47,62.37,0.91,0.74,814,0.8,267,5.3,0.873
217,2022-01-05 19:00:00,2022-01-05 12:00:00,5.7,1.3,0.014,0.62,58,962,506,-5.3,58,962,506,0.384,45.15,62.28,0.91,0.74,814,0.8,269,5.3,1.0
218,2022-01-05 19:10:00,2022-01-05 12:10:00,5.6,1.3,0.014,0.62,58,962,506,-5.3,188,547,442,0.382,45.47,62.27,0.91,0.74,814,0.8,271,5.3,0.874
219,2022-01-05 19:20:00,2022-01-05 12:20:00,5.5,1.3,0.014,0.62,58,962,504,-5.3,58,962,504,0.38,45.78,62.35,0.91,0.74,814,0.8,273,5.2,1.0
220,2022-01-05 19:30:00,2022-01-05 12:30:00,5.4,1.3,0.014,0.62,58,960,501,-5.3,58,960,501,0.378,46.1,62.52,0.91,0.74,814,0.8,275,5.1,1.0
221,2022-01-05 19:40:00,2022-01-05 12:40:00,5.3,1.3,0.014,0.62,58,959,496,-4.8,193,536,438,0.376,47.96,62.78,0.91,0.74,814,0.8,277,5.0,0.883
222,2022-01-05 19:50:00,2022-01-05 12:50:00,5.2,1.3,0.014,0.62,57,956,490,-4.8,173,577,434,0.375,48.29,63.12,0.91,0.74,814,0.8,279,5.0,0.886
223,2022-01-05 20:00:00,2022-01-05 13:00:00,5.1,1.3,0.014,0.62,57,953,481,-4.8,192,499,414,0.373,48.63,63.54,0.91,0.74,814,0.8,281,4.9,0.861
224,2022-01-05 20:10:00,2022-01-05 13:10:00,4.8,1.3,0.014,0.62,56,949,471,-4.8,159,589,416,0.371,49.65,64.05,0.91,0.74,814,0.8,283,4.8,0.883
225,2022-01-05 20:20:00,2022-01-05 13:20:00,4.6,1.3,0.014,0.62,56,944,460,-4.8,245,261,357,0.369,50.35,64.64,0.9,0.74,814,0.8,285,4.8,0.776
226,2022-01-05 20:30:00,2022-01-05 13:30:00,4.3,1.3,0.014,0.62,55,938,447,-4.8,197,437,380,0.367,51.41,65.3,0.9,0.74,814,0.8,287,4.8,0.85
227,2022-01-05 20:40:00,2022-01-05 13:40:00,4.0,1.3,0.016,0.62,56,928,433,-4.7,245,136,300,0.366,53.15,66.04,0.9,0.74,814,0.8,289,4.7,0.693
228,2022-01-05 20:50:00,2022-01-05 13:50:00,3.7,1.3,0.016,0.62,55,920,417,-4.7,55,920,417,0.364,54.28,66.85,0.9,0.74,814,0.8,291,4.7,1.0
229,2022-01-05 21:00:00,2022-01-05 14:00:00,3.5,1.3,0.016,0.62,54,911,399,-4.7,54,911,399,0.362,55.12,67.73,0.9,0.74,815,0.8,293,4.6,1.0
230,2022-01-05 21:10:00,2022-01-05 14:10:00,3.0,1.3,0.016,0.62,52,901,380,-4.7,220,230,304,0.361,57.1,68.68,0.9,0.74,815,0.8,297,4.6,0.8
231,2022-01-05 21:20:00,2022-01-05 14:20:00,2.5,1.3,0.016,0.62,51,890,360,-4.7,184,19,190,0.36,59.15,69.7,0.91,0.74,815,0.8,301,4.5,0.528
232,2022-01-05 21:30:00,2022-01-05 14:30:00,2.0,1.3,0.016,0.62,50,877,339,-4.7,188,37,200,0.358,61.3,70.77,0.91,0.74,815,0.8,305,4.5,0.59
233,2022-01-05 21:40:00,2022-01-05 14:40:00,1.5,1.27,0.027,0.62,54,840,315,-5.1,148,13,152,0.357,61.54,71.91,0.91,0.74,815,0.8,309,4.4,0.483
234,2022-01-05 21:50:00,2022-01-05 14:50:00,1.0,1.27,0.027,0.62,52,822,291,-5.1,83,2,84,0.356,63.87,73.1,0.91,0.74,816,0.8,313,4.3,0.289
235,2022-01-05 22:00:00,2022-01-05 15:00:00,0.5,1.27,0.027,0.62,50,802,267,-5.1,42,0,42,0.355,66.21,74.34,0.92,0.74,816,0.8,317,4.3,0.157
236,2022-01-05 22:10:00,2022-01-05 15:10:00,-0.2,1.27,0.027,0.62,48,778,241,-5.1,42,0,42,0.354,69.65,75.63,0.92,0.74,816,0.8,266,4.3,0.174
237,2022-01-05 22:20:00,2022-01-05 15:20:00,-0.8,1.27,0.027,0.62,45,751,215,-5.1,85,5,86,0.354,72.85,76.97,0.92,0.74,817,0.8,214,4.3,0.4
238,2022-01-05 22:30:00,2022-01-05 15:30:00,-1.5,1.27,0.027,0.62,42,719,188,-5.1,70,3,70,0.353,76.68,78.35,0.93,0.74,817,0.8,163,4.3,0.372
239,2022-01-06 15:20:00,2022-01-06 08:20:00,-9.6,1.3,0.019,0.62,34,658,132,-14.3,64,5,65,0.305,68.55,81.37,0.92,0.8,823,0.8,113,1.1,0.492
240,2022-01-06 15:30:00,2022-01-06 08:30:00,-9.1,1.3,0.019,0.62,37,701,160,-14.3,101,24,105,0.305,65.91,79.9,0.92,0.8,823,0.8,169,1.2,0.656
241,2022-01-06 15:40:00,2022-01-06 08:40:00,-8.6,1.31,0.017,0.62,39,743,187,-11.5,125,65,138,0.304,79.72,78.47,0.91,0.8,823,0.8,224,1.2,0.738
242,2022-01-06 15:50:00,2022-01-06 08:50:00,-8.1,1.31,0.017,0.62,42,774,215,-11.5,59,0,59,0.304,76.68,77.08,0.91,0.8,823,0.8,280,1.2,0.274
243,2022-01-06 16:00:00,2022-01-06 09:00:00,-7.6,1.31,0.017,0.62,44,800,241,-11.5,150,44,161,0.304,73.76,75.74,0.91,0.8,823,0.8,335,1.2,0.668
244,2022-01-06 16:10:00,2022-01-06 09:10:00,-7.1,1.31,0.017,0.62,46,823,267,-11.5,166,159,208,0.304,70.97,74.43,0.91,0.8,823,0.8,332,1.2,0.779
245,2022-01-06 16:20:00,2022-01-06 09:20:00,-6.7,1.31,0.017,0.62,48,843,292,-11.5,180,130,217,0.303,68.82,73.18,0.91,0.8,823,0.8,329,1.2,0.743
246,2022-01-06 16:30:00,2022-01-06 09:30:00,-6.2,1.31,0.017,0.62,50,861,316,-11.5,87,1,88,0.303,66.24,71.98,0.91,0.8,823,0.8,326,1.2,0.278
247,2022-01-06 16:40:00,2022-01-06 09:40:00,-5.8,1.32,0.015,0.62,50,880,339,-9.1,77,1,77,0.302,77.22,70.84,0.91,0.8,823,0.8,323,1.2,0.227
248,2022-01-06 16:50:00,2022-01-06 09:50:00,-5.3,1.32,0.015,0.62,52,893,361,-9.1,218,182,281,0.302,74.34,69.75,0.91,0.8,823,0.8,320,1.2,0.778
249,2022-01-06 17:00:00,2022-01-06 10:00:00,-4.9,1.32,0.015,0.62,53,905,381,-9.1,201,21,208,0.301,72.12,68.73,0.91,0.8,823,0.8,317,1.2,0.546
250,2022-01-06 17:10:00,2022-01-06 10:10:00,-4.4,1.32,0.015,0.62,54,915,401,-9.2,161,511,355,0.301,69.37,67.77,0.91,0.8,822,0.8,315,1.2,0.885
251,2022-01-06 17:20:00,2022-01-06 10:20:00,-4.0,1.32,0.015,0.62,55,924,418,-9.2,55,924,418,0.301,67.32,66.87,0.9,0.8,822,0.8,312,1.3,1.0
252,2022-01-06 17:30:00,2022-01-06 10:30:00,-3.5,1.32,0.015,0.62,56,932,435,-9.2,206,403,369,0.3,64.85,66.05,0.9,0.8,822,0.8,310,1.3,0.848
253,2022-01-06 17:40:00,2022-01-06 10:40:00,-3.1,1.38,0.012,0.62,54,939,446,-7.1,54,939,446,0.3,73.77,65.3,0.9,0.8,822,0.9,308,1.3,1.0
254,2022-01-06 17:50:00,2022-01-06 10:50:00,-2.6,1.38,0.012,0.62,55,944,460,-7.1,152,618,416,0.299,71.09,64.62,0.9,0.8,822,0.9,306,1.4,0.904
255,2022-01-06 18:00:00,2022-01-06 11:00:00,-2.2,1.38,0.012,0.62,55,950,471,-7.1,262,297,392,0.299,68.93,64.02,0.9,0.8,821,0.9,303,1.4,0.832
256,2022-01-06 18:10:00,2022-01-06 11:10:00,-1.8,1.38,0.012,0.62,56,954,481,-7.1,270,279,394,0.299,66.93,63.5,0.89,0.8,821,0.9,304,1.5,0.819
257,2022-01-06 18:20:00,2022-01-06 11:20:00,-1.4,1.38,0.012,0.62,56,957,490,-7.1,208,522,444,0.298,64.99,63.06,0.89,0.8,821,0.9,304,1.6,0.906
258,2022-01-06 18:30:00,2022-01-06 11:30:00,-1.1,1.38,0.012,0.62,57,960,497,-7.1,57,960,497,0.298,63.58,62.71,0.89,0.8,821,0.9,305,1.6,1.0
259,2022-01-06 18:40:00,2022-01-06 11:40:00,-0.7,1.43,0.01,0.62,54,965,501,-5.6,187,586,458,0.298,69.58,62.44,0.89,0.8,821,0.9,305,1.7,0.914
260,2022-01-06 18:50:00,2022-01-06 11:50:00,-0.4,1.43,0.01,0.62,54,967,504,-5.6,293,222,396,0.297,67.99,62.25,0.89,0.8,820,0.9,305,1.7,0.786
261,2022-01-06 19:00:00,2022-01-06 12:00:00,0.0,1.43,0.01,0.62,54,968,506,-5.6,176,593,453,0.297,66.05,62.16,0.89,0.8,820,0.9,306,1.8,0.895
262,2022-01-06 19:10:00,2022-01-06 12:10:00,0.2,1.43,0.01,0.62,54,968,506,-5.6,54,968,506,0.297,65.1,62.15,0.89,0.8,820,0.9,305,1.8,1.0
263,2022-01-06 19:20:00,2022-01-06 12:20:00,0.5,1.43,0.01,0.62,54,967,505,-5.6,54,967,505,0.297,63.7,62.23,0.89,0.8,820,0.9,304,1.9,1.0
264,2022-01-06 19:30:00,2022-01-06 12:30:00,0.7,1.43,0.01,0.62,54,966,502,-5.6,54,966,502,0.297,62.79,62.39,0.89,0.8,820,0.9,302,1.9,1.0
265,2022-01-06 19:40:00,2022-01-06 12:40:00,1.0,1.47,0.01,0.62,54,964,497,-4.4,54,964,497,0.296,67.26,62.65,0.89,0.8,819,0.9,301,1.9,1.0
266,2022-01-06 19:50:00,2022-01-06 12:50:00,1.2,1.47,0.01,0.62,53,962,490,-4.4,53,962,490,0.296,66.3,62.98,0.89,0.8,819,0.9,300,2.0,1.0
267,2022-01-06 20:00:00,2022-01-06 13:00:00,1.5,1.47,0.01,0.62,53,958,482,-4.4,204,473,416,0.296,64.89,63.4,0.89,0.8,819,0.9,299,2.0,0.863
268,2022-01-06 20:10:00,2022-01-06 13:10:00,1.6,1.47,0.01,0.62,52,954,472,-4.4,212,440,405,0.296,64.43,63.91,0.89,0.8,819,0.9,300,2.0,0.858
269,2022-01-06 20:20:00,2022-01-06 13:20:00,1.8,1.47,0.01,0.62,52,950,461,-4.4,267,230,367,0.296,63.51,64.49,0.9,0.8,819,0.9,300,2.0,0.796
270,2022-01-06 20:30:00,2022-01-06 13:30:00,2.0,1.47,0.01,0.62,51,944,448,-4.4,234,27,245,0.295,62.61,65.15,0.9,0.8,819,0.9,300,1.9,0.547
271,2022-01-06 20:40:00,2022-01-06 13:40:00,2.1,1.21,0.013,0.62,55,932,435,-3.5,224,337,362,0.295,66.54,65.89,0.9,0.8,819,0.9,301,1.9,0.832
272,2022-01-06 20:50:00,2022-01-06 13:50:00,2.3,1.21,0.013,0.62,54,924,419,-3.5,188,11,193,0.295,65.6,66.7,0.91,0.8,819,0.9,301,1.9,0.461
273,2022-01-06 21:00:00,2022-01-06 14:00:00,2.4,1.21,0.013,0.62,53,916,402,-3.5,151,8,154,0.295,65.14,67.58,0.91,0.8,819,0.9,301,1.9,0.383
274,2022-01-06 21:10:00,2022-01-06 14:10:00,2.3,1.21,0.013,0.62,51,906,383,-3.5,187,28,197,0.294,65.6,68.53,0.91,0.8,819,0.9,300,1.8,0.514
275,2022-01-06 21:20:00,2022-01-06 14:20:00,2.3,1.21,0.013,0.62,50,894,363,-3.5,95,1,95,0.294,65.6,69.54,0.91,0.8,819,0.9,299,1.8,0.262
276,2022-01-06 21:30:00,2022-01-06 14:30:00,2.2,1.21,0.013,0.62,49,882,341,-3.5,63,0,63,0.293,65.99,70.62,0.91,0.8,818,0.9,298,1.7,0.185
277,2022-01-06 21:40:00,2022-01-06 14:40:00,2.1,1.26,0.011,0.62,45,871,318,-3.0,59,0,59,0.293,69.02,71.75,0.91,0.8,818,0.9,297,1.7,0.186
278,2022-01-06 21:50:00,2022-01-06 14:50:00,2.0,1.26,0.011,0.62,43,855,294,-3.0,107,4,108,0.292,69.51,72.94,0.91,0.8,818,0.9,296,1.7,0.367
279,2022-01-06 22:00:00,2022-01-06 15:00:00,1.9,1.26,0.011,0.62,41,836,269,-3.0,54,0,54,0.291,70.01,74.18,0.9,0.8,818,0.9,295,1.6,0.201
280,2022-01-06 22:10:00,2022-01-06 15:10:00,1.6,1.26,0.011,0.62,40,814,244,-3.0,48,0,48,0.291,71.53,75.47,0.9,0.8,818,0.9,292,1.6,0.197
281,2022-01-06 22:20:00,2022-01-06 15:20:00,1.3,1.26,0.011,0.62,38,789,218,-3.0,143,81,161,0.29,73.08,76.81,0.9,0.8,818,0.9,290,1.5,0.739
282,2022-01-06 22:30:00,2022-01-06 15:30:00,0.9,1.26,0.011,0.62,35,760,191,-3.0,119,168,154,0.29,75.21,78.19,0.9,0.8,818,0.9,287,1.5,0.806
283,2022-01-06 22:40:00,2022-01-06 15:40:00,0.6,1.31,0.01,0.62,32,729,163,-3.9,91,276,141,0.289,72.06,79.61,0.9,0.8,818,0.9,284,1.4,0.865
